source,samples,labels,proba,success,test
cnd-t2sch432.en-0,379,36,0.6436539478631108,True,1
cnd-t2sch44.fr-0,357,51,0.6297738425890961,True,0
cnd-t2sch444.en-0,918,47,0.6533427571270629,True,0
cnd-t2sch444.en-1,1016,48,0.6666896419195404,True,0
cnd-t2sch45.fr-0,1404,61,0.6491105101833963,True,0
cnd-t2sch502.en-0,968,47,0.6532117877382089,True,0
cnd-t2sch502.en-1,820,47,0.627813943808862,True,0
cnd-t2sch502.en-2,1684,47,0.646430816881242,True,0
cnd-t2sch504.en-0,772,45,0.6525541498010898,True,0
cnd-t2sch504.fr-0,920,50,0.6533534770657777,True,0
cnd-t2sch508.en-0,1437,52,0.6538977910398164,True,0
cnd-t2sch508.en-1,858,50,0.6480334794919367,True,0
cnd-t2sch508.en-2,676,49,0.6477807159483384,True,1
cnd-t2sch508.en-3,1436,48,0.6466694009964541,True,1
cnd-t2sch508.en-4,984,52,0.6539486092026758,True,0
cnd-t2sch515.fr-0,1757,62,0.6373513116849453,True,0
cnd-t2sch515.fr-1,1451,55,0.6440927738927128,True,0
cnd-t2sch517.en-0,1137,52,0.6360359741007853,True,1
cnd-t2sch524.en-0,960,58,0.6357276802415741,True,0
cnd-t2sch558.fr-0,1611,56,0.6550891134789429,True,1
cnd-t2sch558.fr-1,1296,50,0.6553473105723363,True,0
cnd-t2sch558.fr-2,1265,51,0.6557491670056235,True,0
cnd-t2sch560.fr-0,2515,57,0.6554571198293291,True,0
cnd-t2sch560.fr-1,1403,51,0.6467910603995698,True,0
cnd-t2sch560.fr-2,1079,44,0.6351784568466186,True,0
cnd-t2sch560.fr-3,1267,52,0.6473729137460978,True,0
cnd-t2sch560.fr-4,1055,53,0.6511066933907759,True,0
cnd-t2sch560.fr-5,781,42,0.6569934521464115,True,1
cnd-t2sch564.fr-0,1656,61,0.6529861971552318,True,0
cnd-t2sch564.fr-1,1278,52,0.6514636882602667,True,1
cnd-t2sch564.fr-2,760,50,0.665303249678817,True,0
cnd-t2sch570.fr-0,2140,60,0.656896680618725,True,1
cnd-t2sch570.fr-1,1336,57,0.6503016760380758,True,0
cnd-t2sch570.fr-2,464,46,0.6064759667536577,True,0
cnd-t2sch6.en-0,759,49,0.6504164618246228,True,0
cnd-t2sch6.en-1,553,42,0.6504786803262755,True,1
cnd-t2sch6.en-2,746,51,0.6432815935752377,True,0
cnd-t2sch6.en-3,965,50,0.6403916760392923,True,0
cnd-t2sch65.en-0,1423,49,0.6635668751132245,True,0
cnd-t2sch65.en-1,690,42,0.6737079187841959,True,0
cnd-t2sch65.en-2,517,44,0.6495881131373357,True,0
cnd-t2sch8.fr-0,768,47,0.6530348466099556,True,0
cnd-t2sch8.fr-1,860,49,0.6530132683226216,True,0
cnd-t2sch8.fr-2,2061,57,0.6609362025498711,True,0
cnd-t2sch8.fr-3,2641,55,0.674854125710001,True,0
cnd-t2sch8.fr-4,2144,53,0.6599866137086114,True,0
cnd-t2sch91.en-0,998,48,0.6242742153940571,True,0
cnd-t2sch91.en-1,737,43,0.6395933362297801,True,0
cnd-t2ws1.en-0,1354,53,0.637257674142807,True,1
cnd-t2ws1.en-1,945,39,0.6035052966801673,True,0
cnd-t2ws2.fr-0,2099,53,0.6641723765957518,True,1
cnd-t3-dd.fr-0,1464,53,0.6373541360496555,True,0
cnd-t3-dd.fr-1,1498,51,0.6577623843010522,True,0
cnd-t3.fr-0,1491,47,0.5671907016509903,True,0
cnd-t3.fr-1,4377,63,0.6668308707829461,True,0
cnd-t3011.fr-0,1224,52,0.6363623847152595,True,0
cnd-t3011.fr-1,1284,43,0.6661060584634225,True,0
cnd-t3012a.fr-0,2787,55,0.6651849453586597,True,0
cnd-t3012a.fr-1,3296,61,0.6758997941692932,True,0
cnd-t3018.fr-0,1106,59,0.6619161879381784,True,0
cnd-t3ath-ind.fr-0,1415,52,0.6404800701307632,True,1
cnd-t3ath-ind.fr-1,2426,61,0.6478442753523276,True,0
cnd-t3d.en-0,850,49,0.6602453573589405,True,1
cnd-t3d.en-1,1385,49,0.6537953973978867,True,0
cnd-t3d.en-2,1089,45,0.6619621159145841,True,0
cnd-t3d.en-3,1314,47,0.661777148434569,True,0
cnd-t3d.en-4,914,49,0.6480138327879227,True,0
cnd-t3fft.en-0,1874,48,0.6634114169930182,True,0
cnd-t3fft.en-1,976,46,0.64565088475265,True,0
cnd-t3fft.en-2,2511,50,0.6734161389882134,True,0
cnd-t3gr-ws.fr-0,866,46,0.6503595106862066,True,1
cnd-t3gr.fr-0,2387,62,0.6579299537969462,True,0
cnd-t3gr.fr-1,1192,60,0.6392100540581903,True,0
cnd-t3mb.en-0,871,53,0.6140245077976624,True,1
cnd-t3mb.en-1,936,49,0.6460913594708994,True,1
cnd-t3mj.en-0,1496,43,0.6651814354870142,True,0
cnd-t3ns.fr-0,1393,54,0.6494477131148705,True,1
cnd-t3nt.en-0,824,52,0.6052198559244704,True,1
cnd-t3nt.en-1,378,42,0.6244756085507241,True,0
cnd-t3pft.fr-0,3405,54,0.660806499623848,True,0
cnd-t3prp.en-0,1501,52,0.6647951813758142,True,0
cnd-t3prp.en-1,1059,46,0.6646470058577559,True,0
cnd-t3qdt.fr-0,1545,51,0.6384342877431042,True,0
cnd-t3ret.en-0,874,47,0.6400917962873892,True,0
cnd-t3ret.en-1,1850,54,0.5961036775285621,True,0
cnd-t3ret.en-2,759,48,0.6107627273004661,True,0
cnd-t3ret.en-3,916,46,0.6344624520315882,True,0
cnd-t3ret.en-4,1185,54,0.6385439127345653,True,0
cnd-t3ri.en-0,1287,52,0.6537976495109258,True,0
cnd-t3ri.en-1,1731,41,0.6633735647495257,True,0
cnd-t3ri.en-2,713,40,0.656449488565025,True,1
cnd-t3ri.en-3,931,51,0.6491915153819885,True,0
cnd-t3ri.fr-0,1347,59,0.6347710701784871,True,0
cnd-t3ri.fr-1,1859,44,0.6403269059756218,True,1
cnd-t3ri.fr-2,905,43,0.6603063038834686,True,0
cnd-t3ri.fr-3,1044,58,0.6438436162011992,True,0
cnd-t3sch1.en-0,1383,57,0.6362253816087604,True,0
cnd-t3sch1.en-1,419,42,0.6329333914317181,True,0
cnd-t3sch10.fr-0,1654,56,0.646707842735564,True,0
cnd-t3sch10.fr-1,2451,58,0.6550890460721498,True,1
cnd-t3sch11.fr-0,1177,55,0.6473545879092327,True,1
cnd-t3sch11.fr-1,668,51,0.6427356385393985,True,0
cnd-t3sch1a.en-0,1794,51,0.6487111894226257,True,0
cnd-t3sch2.en-0,799,42,0.6483202396778373,True,0
cnd-t3sch2.fr-0,1013,44,0.6478754989406594,True,0
cnd-t3sum.en-0,1901,51,0.6474009875119493,True,1
cnd-t3sum.en-1,3314,59,0.6554188798826589,True,0
cnd-t3sum.fr-0,1919,51,0.6480085683386805,True,0
cnd-t3sum.fr-1,3325,59,0.6558310667803042,True,0
cnd-t4.fr-0,830,38,0.5505462510220528,True,0
cnd-t4.fr-1,20,13,0.6770333395979311,True,0
cnd-t400a.fr-0,1010,46,0.6417548335352298,True,0
cnd-t400a.fr-1,1363,50,0.6538440624633705,True,1
cnd-t4a-rca-sum.fr-0,1807,60,0.6602059724277325,True,0
cnd-t4a-rca.en-0,1157,45,0.6418889061419428,True,0
cnd-t4a-rca.en-1,4244,65,0.6113294711817046,True,0
cnd-t4rif.fr-0,1663,56,0.6285487043538863,True,0
cnd-t4rif.fr-1,164,32,0.6381297639715493,True,0
cnd-t4sum.fr-0,851,60,0.592797111856035,True,0
cnd-t4sum.fr-1,1305,49,0.63870680039613,True,0
cnd-t5003.en-0,2189,50,0.6241984065157684,True,0
cnd-t5003.en-1,6767,66,0.6460671775827662,True,0
cnd-t5008sum.en-0,1800,54,0.6385803010794224,True,0
cnd-t5008sum.en-1,1054,57,0.6628670518265004,True,0
cnd-t5013fin.fr-0,1396,52,0.6420324915046789,True,0
cnd-t5013fin.fr-1,1841,58,0.6699104733209905,True,0
cnd-t5013fin.fr-2,1314,50,0.6664192511776804,True,0
cnd-t5013fin.fr-3,968,44,0.6407357481056597,True,0
cnd-t5013sch100.fr-0,879,54,0.6601668166398464,True,0
cnd-t5013sch444.en-0,831,49,0.6491864785963232,True,0
cnd-t5013sch444.en-1,1023,46,0.6608251499640925,True,0
cnd-t5013sch50.en-0,1022,51,0.6295555866865078,True,0
cnd-t5013sch50.en-1,934,44,0.6178922452578022,True,0
cnd-t5013sch58.en-0,1498,53,0.656813248157271,True,0
cnd-t5013sch58.en-1,1416,47,0.6602668808303552,True,0
cnd-t5013sch63.fr-0,1632,55,0.675123633562717,True,0
cnd-t5013sch63.fr-1,2234,55,0.6762959676430675,True,0
cnd-t5013sch63.fr-2,976,45,0.6740865783660378,True,0
cnd-t5013sch9.fr-0,801,49,0.6528477733920619,True,1
cnd-t5018.en-0,607,40,0.6476332756496426,True,0
cnd-t5018.en-1,2944,50,0.6689044819212872,True,0
cnd-t550.fr-0,1818,60,0.6639545079962267,True,0
cnd-t550.fr-1,898,45,0.6511491972309061,True,0
cnd-t622.en-0,2279,53,0.6548336478434628,True,0
cnd-t622.en-1,1040,46,0.6644792943309473,True,1
cnd-t622.en-2,429,46,0.6216025719030065,True,0
cnd-t666.en-0,2378,59,0.6548440420011683,True,1
cnd-t666.en-1,1286,54,0.6494514958274537,True,0
cnd-t666.en-2,750,47,0.6245143492812695,True,0
cnd-t666.en-3,1639,51,0.6492082915733768,True,0
cnd-t691.en-0,1775,45,0.6486250908751178,True,0
cnd-t691.en-1,800,44,0.6228432112003006,True,0
cnd-t691.en-2,1073,47,0.6354271079512079,True,0
cnd-t691.en-3,988,42,0.6392097967956631,True,0
cnd-t691.en-4,1565,47,0.6520568457793412,True,0
cnd-t691.en-5,750,48,0.6323290032128669,True,1
cnd-t691.en-6,1449,47,0.6572194622231755,True,0
cnd-t691.en-7,770,47,0.6133947568136132,True,0
cnd-t733.fr-0,1140,54,0.6544465859170391,True,0
cnd-t746.en-0,2923,49,0.6781081483305254,True,0
cnd-t746.en-1,533,43,0.6823296372285976,True,0
cnd-t776.fr-0,1517,56,0.646817777153356,True,0
cnd-t776.fr-1,721,43,0.607783566970775,True,0
cnd-t776.fr-2,1696,55,0.6768020049136254,True,0
cnd-t776.fr-3,2244,57,0.6649290257428441,True,1
cnd-t776.fr-4,1047,50,0.6524142534755656,True,0
cnd-t79.fr-0,1668,55,0.6548387618011063,True,0
cnd-t82.fr-0,2348,67,0.6553129193387279,True,0
cnd-t932.fr-0,1506,47,0.6453563173242314,True,0
cnd-td1bc-ws.fr-0,1550,55,0.6697016635071766,True,0
cnd-td1mb-ws.fr-0,1331,51,0.6744151251218982,True,0
cnd-td1mb-ws.fr-1,976,46,0.6694064752383835,True,0
cnd-td1nl-ws.fr-0,1834,49,0.6710762743182818,True,0
cnd-td1nl.fr-0,2833,59,0.6804512565174086,True,0
cnd-td1nl.fr-1,2191,54,0.6533763796646269,True,0
cnd-td1nt.en-0,2267,51,0.6571710313926762,True,0
cnd-td1nt.en-1,1349,42,0.6531594679248481,True,1
cnd-td1nu-ws.en-0,793,47,0.6430745605757904,True,0
cnd-td1nu-ws.fr-0,1328,51,0.6747745865668594,True,0
cnd-td1pe-ws.en-0,1195,46,0.6453565918050675,True,0
cnd-td1x.fr-0,1804,52,0.6604311816582267,True,0
cnd-tl11a.en-0,1246,53,0.6305918461041091,True,0
cnd-tl11c.fr-0,1942,59,0.6475424499978505,True,0
cnd-tx19.fr-0,2455,64,0.6412004073349581,True,1
cnd-tx19.fr-1,1593,53,0.6383980174009257,True,0
cnd-y76.fr-0,441,44,0.6556124806219654,True,0
irs-f1000-0,689,50,0.6684427000447772,True,1
irs-f1000-1,1329,50,0.7064808539598537,True,1
irs-f10301-0,464,54,0.6495105034639564,True,0
irs-f10301-1,1674,56,0.6606953521218761,True,0
irs-f1040nrn-0,1302,55,0.679207673451883,True,0
irs-f1040s1-0,1140,56,0.6720838912551174,True,0
irs-f1040s1-1,1011,50,0.6657482103770849,True,1
irs-f1040sj-0,1319,52,0.6902991944832697,True,0
irs-f1040sj-1,739,48,0.6850711129257021,True,0
irs-f1041es-0,2704,56,0.698364525130787,True,1
irs-f1041es-1,3452,59,0.6985545208949263,True,0
irs-f1041es-2,2492,54,0.7049378976806167,True,0
irs-f1041es-3,1549,47,0.6695819578284096,True,0
irs-f1041es-4,1674,60,0.6892798413865686,True,0
irs-f1041es-5,11,6,0.6254551905568972,True,0
irs-f1041es-6,1144,47,0.6747155146332282,True,0
irs-f1041es_21-0,2638,56,0.6981101641159405,True,0
irs-f1041es_21-1,3387,58,0.6954974917195207,True,0
irs-f1041es_21-2,2356,54,0.7052156326893794,True,0
irs-f1041es_21-3,1535,48,0.668895572814601,True,0
irs-f1041es_21-4,1618,61,0.6789772832129329,True,0
irs-f1041es_21-5,11,6,0.6254551905568972,True,0
irs-f1041es_21-6,1156,47,0.6760726000954222,True,1
irs-f1041si-0,2062,57,0.6824697136898127,True,0
irs-f1041si-1,1680,55,0.6719876112468692,True,0
irs-f1041si-2,739,53,0.6798839367701893,True,0
irs-f1094c-0,732,58,0.6619702063164195,True,0
irs-f1094c-1,210,45,0.5995597699118527,True,0
irs-f1094c-2,179,38,0.6678322512745442,True,0
irs-f1098c-0,918,56,0.6838118529006446,True,0
irs-f1098c-1,973,58,0.6887500569573207,True,0
irs-f1098c-2,910,57,0.6877398992965771,True,0
irs-f1098c-3,2560,51,0.704349020289112,True,0
irs-f1098c-4,892,56,0.6845918291682273,True,0
irs-f1098c-5,615,42,0.6694684112469009,True,0
irs-f1099g-0,634,38,0.6744874393618872,True,0
irs-f1099g-1,4,2,0.740514891282562,True,0
irs-f1099g-2,376,55,0.6572613486385994,True,0
irs-f1099g-3,507,53,0.6607746834353164,True,1
irs-f1099g-4,1367,50,0.6514348369624551,True,0
irs-f1099g-5,405,56,0.6600596534926353,True,0
irs-f1099g-6,409,54,0.6522033692949218,True,0
irs-f1099g-7,448,43,0.6856628572247268,True,0
irs-f1099ltc-0,496,50,0.6513384739832724,True,0
irs-f1099ltc-1,512,50,0.6530233937988499,True,0
irs-f1099ltc-2,1343,45,0.6657394128456016,True,1
irs-f1099ltc-3,445,52,0.6465161685511035,True,0
irs-f1099ltc-4,939,41,0.7024741909463834,True,0
irs-f1099ltc-5,391,48,0.6333417189057017,True,0
irs-f1099ltc-6,414,40,0.682412103823512,True,0
irs-f1099nec-0,634,38,0.6744874393618872,True,0
irs-f1099nec-1,4,2,0.740514891282562,True,0
irs-f1099nec-2,369,50,0.6675500983664793,True,0
irs-f1099nec-3,481,51,0.6670983574929866,True,0
irs-f1099nec-4,1380,52,0.6811375745327501,True,0
irs-f1099nec-5,399,52,0.6692182394654632,True,0
irs-f1099nec-6,402,52,0.6644181806976484,True,0
irs-f1099nec-7,437,42,0.675495081427295,True,0
irs-f1116sc-0,1192,60,0.6718778639762972,True,0
irs-f1116sc-1,1170,55,0.6688385441034037,True,0
irs-f1117-0,1134,53,0.6993534719686808,True,1
irs-f1118s1-0,760,55,0.6601283433650408,True,0
irs-f1118s1-1,3226,58,0.7091202828341245,True,0
irs-f1118sk-0,1004,54,0.6854802367123978,True,0
irs-f1118sk-1,680,44,0.6783054837457093,True,0
irs-f1120fv-0,866,57,0.6855086339848439,True,1
irs-f1120idk-0,687,53,0.6461500031675347,True,0
irs-f1120idk-1,612,51,0.6407674938525975,True,0
irs-f1120idk-2,2014,47,0.6825023600319089,True,0
irs-f1120idk-3,651,51,0.6428107041833246,True,1
irs-f1120idk-4,1860,50,0.6813753281174,True,0
irs-f1120l-0,1758,59,0.6518222797910694,True,0
irs-f1120l-1,1267,48,0.6637931139018434,True,0
irs-f1120l-2,1362,52,0.6561756786454497,True,0
irs-f1120l-3,1082,49,0.6620493701982667,True,0
irs-f1120l-4,2017,59,0.6799759187299386,True,0
irs-f1120nd-0,1364,59,0.6525111316249884,True,0
irs-f1120nd-1,1778,56,0.6835064953909408,True,0
irs-f1120sf-0,1303,59,0.6615523764176371,True,0
irs-f1120sf-1,985,55,0.6777710450844436,True,0
irs-f1120ssd-0,1674,59,0.6774488618695471,True,0
irs-f1120ssd-1,378,41,0.6664319414159204,True,0
irs-f1120ssk-0,788,57,0.644855381174868,True,0
irs-f1120w-0,772,54,0.6723632213027446,True,0
irs-f1120w-1,1223,48,0.6896998558301858,True,1
irs-f1120w-2,1026,47,0.6656842032436943,True,0
irs-f1125e-0,460,49,0.6470490987795757,True,0
irs-f12009-0,234,38,0.5934722583735905,True,1
irs-f12203a-0,949,48,0.6492370014237483,True,0
irs-f12277-0,684,53,0.6342810204496754,True,0
irs-f12277-1,2243,50,0.6603085519020455,True,0
irs-f12339-0,706,56,0.6346782931682541,True,0
irs-f12339-1,1575,53,0.6547080999157358,True,0
irs-f12451-0,602,48,0.6379036144309073,True,0
irs-f12661-0,523,40,0.662764273742544,True,0
irs-f13424c-0,488,46,0.6263120245306957,True,1
irs-f13424c-1,618,39,0.6513525423180196,True,1
irs-f13424c-2,2340,47,0.6740957087445439,True,0
irs-f13715-0,1113,58,0.6298183517329871,True,0
irs-f14095-0,1576,57,0.6616390124731134,True,0
irs-f14095-1,1848,56,0.659537702406932,True,0
irs-f14414-0,1222,54,0.6517439804478403,True,0
irs-f14414-1,1110,48,0.6510951185730153,True,0
irs-f14414-10,907,52,0.662646269803843,True,1
irs-f14414-11,435,41,0.6734600200108717,True,0
irs-f14414-2,1332,51,0.6635890924511203,True,0
irs-f14414-3,1182,46,0.6620938003521749,True,0
irs-f14414-4,917,47,0.6449299508255776,True,1
irs-f14414-5,1141,48,0.6628090513836326,True,0
irs-f14414-6,1168,49,0.6560958513081856,True,0
irs-f14414-7,950,47,0.6590174762804715,True,0
irs-f14414-8,1219,52,0.66696740306342,True,0
irs-f14414-9,1219,49,0.657510969212778,True,0
irs-f14452-0,1605,52,0.6470900192745951,True,0
irs-f14454-0,1047,52,0.6322325267653585,True,0
irs-f14454-1,1010,45,0.6515553919607971,True,1
irs-f14454-2,965,49,0.6410736348124936,True,0
irs-f14454-3,714,47,0.6243611546291515,True,0
irs-f14454-4,1394,53,0.6639689711359004,True,0
irs-f14568f-0,984,47,0.6345047207013015,True,0
irs-f14568g-0,1532,48,0.6634542489424582,True,1
irs-f14815a-0,2022,49,0.6617392178536248,True,0
irs-f14815a-1,837,43,0.6607754082207572,True,0
irs-f14950-0,1460,51,0.6624559726174731,True,1
irs-f15100-0,471,47,0.6266234652065398,True,0
irs-f15104-0,328,45,0.6350881079388784,True,0
irs-f15373-0,109,38,0.6674537955498052,True,0
irs-f2159-0,2636,66,0.6591394594492738,True,0
irs-f2159-2,2631,66,0.659681612693617,True,1
irs-f2159-3,792,45,0.6581875955588329,True,0
irs-f2159-4,2629,66,0.6594772789800196,True,1
irs-f2159-5,1255,52,0.6510069706858365,True,0
irs-f3800-0,1372,54,0.6711644437365349,True,0
irs-f3800-1,1138,50,0.6823811825358531,True,0
irs-f3800-2,1840,56,0.6793442648958825,True,0
irs-f433b-0,1045,60,0.6534378597244357,True,0
irs-f433b-1,1186,61,0.6951483688315515,True,0
irs-f433b-2,738,55,0.674807922109741,True,1
irs-f433b-3,870,52,0.6484350198716509,True,0
irs-f433b-4,832,54,0.6715507871303652,True,1
irs-f433b-5,1305,58,0.6864663181088988,True,0
irs-f433h-0,1856,62,0.6514005680627158,True,0
irs-f433h-1,703,51,0.6180002162986088,True,0
irs-f433h-2,1250,56,0.633641737871878,True,1
irs-f433h-3,2045,53,0.6480536037714364,True,0
irs-f433h-4,1421,56,0.6213186225944097,True,0
irs-f433h-5,1856,48,0.654239710578587,True,0
irs-f433h-6,1557,53,0.633264917445788,True,1
irs-f433h-7,1882,51,0.6603003594471698,True,1
irs-f4422-0,922,53,0.6505645579621658,True,0
irs-f4422-1,1102,45,0.6490592046870455,True,0
irs-f4422-2,771,49,0.6569757241484399,True,0
irs-f4506b-0,1052,54,0.668769756523332,True,1
irs-f4506c-0,1704,55,0.645185080668462,True,0
irs-f4506c-1,4467,58,0.6457212850249663,True,0
irs-f4562-0,1758,56,0.6648571979900947,True,1
irs-f4562-1,2026,55,0.6810750579865436,True,0
irs-f461-0,1006,51,0.697565438369468,True,0
irs-f4669-0,745,50,0.6609741812919815,True,1
irs-f4669-1,2322,50,0.6543717102653324,True,0
irs-f4669-2,1443,50,0.6685200333522318,True,0
irs-f4684-0,2272,59,0.6950502154327418,True,0
irs-f4684-1,2105,54,0.693007847609212,True,0
irs-f4684-2,1270,52,0.6886653684883893,True,0
irs-f4684-3,1195,46,0.6995943659718683,True,0
irs-f4768-0,2229,59,0.6940689960484765,True,1
irs-f4852-0,2181,61,0.6898014201021411,True,0
irs-f4852-1,4270,57,0.6859088084929675,True,0
irs-f5300-0,65,22,0.6904084569391097,True,0
irs-f5305c-0,2828,52,0.6900465221944169,True,0
irs-f5305c-1,2812,54,0.6886495191974755,True,1
irs-f5306-0,1298,59,0.6950956064335283,True,0
irs-f5306-1,1175,46,0.6912704364886147,True,1
irs-f5306-2,3242,59,0.6894828871375401,True,0
irs-f5309-0,1785,54,0.6681205060068339,True,0
irs-f5309-1,1689,50,0.6912482401962298,True,0
irs-f5309-2,2267,56,0.694869292940431,True,0
irs-f5310a-0,384,44,0.6691267572683197,True,1
irs-f5310a-1,18,11,0.6620405614074084,True,1
irs-f5310a-2,773,54,0.6793348425082321,True,1
irs-f5310a-3,883,46,0.6828186969195778,True,0
irs-f5310a-4,602,46,0.6707119310533769,True,0
irs-f5329-0,2379,58,0.6691740655102393,True,0
irs-f5329-1,2251,54,0.67878772051127,True,0
irs-f5330-0,1858,55,0.6881595421458169,True,1
irs-f5330-1,950,49,0.6919371512194711,True,0
irs-f5330-2,1127,48,0.6670194351747221,True,0
irs-f5330-3,621,45,0.6772054169605138,True,0
irs-f5330-4,672,48,0.6638191672821839,True,0
irs-f5330-5,2242,55,0.703180755636373,True,0
irs-f5471sm-0,1498,55,0.6834813303551939,True,1
irs-f5471sm-1,355,39,0.660515803822607,True,0
irs-f5471so-0,936,55,0.6607258940942179,True,0
irs-f5471so-1,992,47,0.6866582141606967,True,0
irs-f5471sp-0,873,54,0.6655508985028661,True,0
irs-f5471sp-1,147,39,0.6073702082819795,True,0
irs-f5471sp-2,553,43,0.6585378614544193,True,1
irs-f5471sp-3,134,39,0.6050359425292999,True,0
irs-f5472-0,1941,58,0.675653740442942,True,0
irs-f5472-1,1726,54,0.6687663681015157,True,0
irs-f5472-2,2504,54,0.6957601141169616,True,0
irs-f5498e_21-0,340,50,0.6526723601200437,True,0
irs-f5498e_21-1,270,44,0.6449750247807905,True,0
irs-f5498e_21-2,1024,50,0.6993384847105528,True,0
irs-f5498e_21-3,282,47,0.643008980005161,True,0
irs-f5498e_21-4,402,45,0.6889219522183309,True,0
irs-f5498sa-0,462,50,0.66144019794849,True,0
irs-f5498sa-1,402,48,0.6594956906064524,True,0
irs-f5498sa-2,1643,48,0.6711370155563856,True,0
irs-f5498sa-3,403,50,0.6576882084023457,True,0
irs-f5498sa-4,392,42,0.6864394735508175,True,1
irs-f56-0,941,52,0.6897004911860148,True,0
irs-f56-1,890,43,0.6769869864522225,True,0
irs-f5713sa-0,400,47,0.6119201496073547,True,0
irs-f5713sa-1,1493,50,0.6095747247204591,True,0
irs-f5713sb-0,307,48,0.5991512465434766,True,0
irs-f5713sb-1,1535,50,0.605525283847441,True,0
irs-f5713sc-0,2047,58,0.6756448132456745,True,0
irs-f5713sc-1,2127,58,0.7003791218172828,True,0
irs-f5884c-0,2155,65,0.7011116780950063,True,0
irs-f5884c-1,3321,55,0.6889371168179067,True,0
irs-f5884c-2,3192,62,0.6890788718369454,True,1
irs-f5884c-3,2932,57,0.6985413693619934,True,0
irs-f6478-0,641,51,0.6683906700243437,True,0
irs-f7200-0,97,30,0.6730364731421672,True,0
irs-f7203-0,1563,54,0.6697108326035425,True,0
irs-f7203-1,993,48,0.6759399438534175,True,0
irs-f8281-0,1000,59,0.666252225663276,True,0
irs-f8281-1,33,21,0.6908484964311389,True,0
irs-f8281-2,2918,52,0.6912272369960393,True,1
irs-f8281-3,2598,61,0.7170051509711696,True,1
irs-f8379-0,2062,57,0.7033049611620575,True,0
irs-f8379-1,573,55,0.6703835950969,True,0
irs-f8453r-0,2459,59,0.6886460629188332,True,0
irs-f8453s-0,2543,58,0.6793076195056623,True,0
irs-f8453s-1,3234,57,0.6845335012261742,True,0
irs-f8453x-0,743,51,0.6759312662492545,True,1
irs-f8546-0,1070,54,0.7066750468363231,True,0
irs-f8546-1,3285,54,0.7190846124929432,True,0
irs-f8594-0,893,55,0.6818715652306734,True,0
irs-f8594-1,321,37,0.6522193161676639,True,0
irs-f8611-0,1594,56,0.6822522838790375,True,0
irs-f8611-1,2585,57,0.6958871146132435,True,0
irs-f8611-2,3643,57,0.7023988468489775,True,1
irs-f8716-0,1711,62,0.666339226196225,True,0
irs-f8716-1,3407,50,0.6985258951475071,True,0
irs-f8716-2,1014,47,0.7111462919015926,True,0
irs-f8717-0,579,54,0.6397517970435606,True,0
irs-f8717-1,3167,57,0.6768955873221878,True,0
irs-f8752-0,1955,62,0.6923353217159247,True,0
irs-f8752-1,3560,61,0.6810917252121805,True,1
irs-f8752-2,2420,58,0.7005395578597241,True,1
irs-f8810-0,1223,55,0.6885423066145773,True,0
irs-f8822-0,1088,52,0.6757572645493001,True,0
irs-f8822-1,2851,62,0.6784439538022551,True,0
irs-f8832-0,513,49,0.6366434337510685,True,1
irs-f8832-1,1105,57,0.6923899542587324,True,0
irs-f8832-2,871,44,0.6949216877182264,True,0
irs-f8832-3,403,38,0.666501809537135,True,0
irs-f8832-4,4140,58,0.6858419155830605,True,0
irs-f8832-5,3920,56,0.6866111953499066,True,0
irs-f8832-6,4569,54,0.6938877437334043,True,0
irs-f8832-7,2742,55,0.6426537973619996,True,1
irs-f8835-0,1980,57,0.6789642527417918,True,0
irs-f8849s2-0,1803,58,0.7015267885586648,True,0
irs-f8849s2-1,1908,52,0.7016262330022769,True,0
irs-f8849s2-2,437,41,0.6847692941437021,True,0
irs-f8849s2-3,3716,60,0.7006449695515239,True,1
irs-f8849s2-4,4001,60,0.6965152331872612,True,0
irs-f8849s3-0,2233,57,0.6810939475690132,True,0
irs-f8849s3-1,3861,60,0.6917895795040174,True,0
irs-f8849s3-2,1709,56,0.6951011158123214,True,0
irs-f8849s6-0,545,49,0.6921575444432775,True,0
irs-f8874-0,385,51,0.6652917811971858,True,0
irs-f8874-1,3343,53,0.6819486529165912,True,0
irs-f8874-2,1763,56,0.7012024492596348,True,1
irs-f8879ex-0,2202,57,0.6934052691595816,True,0
irs-f8879ex-1,2304,55,0.709698211340752,True,1
irs-f8880-0,1394,63,0.6906346532459025,True,0
irs-f8880-1,2854,58,0.679471222081105,True,0
irs-f8886-0,1393,55,0.6871705926266951,True,1
irs-f8886-1,1015,40,0.6894376227063026,True,0
irs-f8899-0,1953,52,0.6884158674937715,True,0
irs-f8899-1,1760,52,0.6933589259607131,True,1
irs-f8903-0,1716,54,0.6777218123195224,True,0
irs-f8912-0,1494,54,0.6780101182866758,True,0
irs-f8912-1,306,41,0.6562433820705779,True,0
irs-f8912-2,671,48,0.6751217902210536,True,0
irs-f8916-0,838,54,0.6551547936323279,True,1
irs-f8916-1,2282,55,0.6967368614882303,True,0
irs-f8918-0,139,38,0.3738760464961878,True,1
irs-f8918-1,1072,46,0.6933079262604345,True,1
irs-f8918-2,591,44,0.688638256492848,True,0
irs-f8918-3,43,21,0.6641776147622697,True,0
irs-f8919-0,1526,56,0.6917464254987312,True,1
irs-f8919-1,3057,63,0.7065518637522294,True,0
irs-f8922-0,2479,62,0.6613633959483689,True,0
irs-f8922-1,2448,54,0.7074614284190669,True,0
irs-f8932-0,2333,59,0.688119410527126,True,0
